Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA100,MA200,Avg7d,Avg30d,Volume_Increase,MA50_Trend_Up,MA100_Trend_Up,MA_Crossover,MA_Crossover_Shifted,MA_Crossover_Recent,MA200_Flat
1996-06-06,68.5,68.5,67.5,67.625,41.5154,523300,65.663125,64.9309375,62.1609375,650057.1428571428,699260.0,False,True,True,True,True,False,0.0049846276334262266
1996-06-07,66.1875,67.640625,66.1875,67.625,41.5154,1422800,65.720625,64.99875,62.219453125,760514.2857142857,730836.6666666666,False,True,True,True,True,False,0.004086907952455753
1996-06-10,67.53125,67.734375,67.296875,67.40625,41.3811,548800,65.76875,65.06625,62.2765625,710942.8571428572,730353.3333333334,False,True,True,True,True,False,0.002880491550727174
1996-06-11,67.65625,68.03125,67.34375,67.34375,41.342751,688700,65.821875,65.13109375,62.331796875,677400.0,745980.0,False,True,True,True,True,False,0.0025004368450570096
1996-06-12,67.5625,67.734375,67.109375,67.21875,41.26601,1120600,65.8575,65.190625,62.387421875,765614.2857142857,777186.6666666666,False,True,True,True,True,False,0.002356717825564629
1996-06-13,67.375,67.46875,66.828125,67.21875,41.26601,1502000,65.890625,65.25,62.44234375,890600.0,808523.3333333334,False,True,True,True,True,False,0.0022333367342949437
1996-06-14,67.25,67.25,66.71875,66.9375,41.093338,1468200,65.918125,65.30515625,62.495234375,1039200.0,814143.3333333334,False,True,True,True,True,False,0.002353515838269864
1996-06-17,66.96875,67.21875,66.71875,66.890625,41.064568,1101000,65.945625,65.35484375,62.54765625,1121728.5714285714,806533.3333333334,False,True,True,True,True,False,0.0025635553226466346
1996-06-18,66.84375,67.03125,66.328125,66.34375,40.728832,718000,65.9846875,65.40125,62.59609375,1021042.8571428572,808883.3333333334,False,True,True,True,True,False,0.0031417519744167104
1996-06-19,66.65625,67.0,66.421875,66.640625,40.911095,552100,66.0346875,65.4453125,62.643359375,1021514.2857142857,807883.3333333334,False,True,True,True,True,False,0.0037232525919257136
1996-06-20,66.703125,66.921875,66.1875,66.59375,40.882317,1234400,66.1065625,65.48640625,62.68984375,1099471.4285714286,792540.0,False,True,True,True,True,False,0.00410037968533925
1996-06-21,66.5625,66.8125,66.375,66.8125,41.23394,573300,66.184375,65.524375,62.737265625,1021285.7142857143,791870.0,False,True,True,True,True,False,0.00432893244890794
1996-06-24,66.96875,67.21875,66.84375,66.9375,41.311085,416500,66.24875,65.55703125,62.78421875,866214.2857142857,774916.6666666666,False,True,True,True,True,False,0.004360872101920635
1996-06-25,67.125,67.171875,66.78125,66.859375,41.262859,454400,66.3009375,65.5865625,62.83,721385.7142857143,761146.6666666666,False,True,True,True,True,False,0.0045231804137928445
1996-06-26,66.78125,66.921875,66.390625,66.40625,40.983223,838200,66.3403125,65.61421875,62.8721875,683842.8571428572,768010.0,False,True,True,True,True,False,0.005130046744438324
1996-06-27,66.40625,67.046875,66.15625,66.875,41.272491,1090500,66.3921875,65.64140625,62.915390625,737057.1428571428,788823.3333333334,False,True,True,True,True,False,0.005435961090741762
1996-06-28,67.15625,67.5,66.96875,67.109375,41.417168,1060800,66.446875,65.66484375,62.957109375,809728.5714285715,807036.6666666666,False,True,True,True,True,False,0.005873776162073075
1996-07-01,67.28125,67.703125,67.1875,67.6875,41.773952,471300,66.51,65.6903125,63.003359375,700714.2857142857,808490.0,False,True,True,True,True,False,0.005916985150911655
1996-07-02,67.625,67.640625,67.328125,67.4375,41.619652,389400,66.558125,65.70625,63.049453125,674442.8571428572,795186.6666666666,False,True,True,True,True,False,0.005835538136744318
1996-07-03,67.40625,67.5,67.0625,67.296875,41.532887,308300,66.599375,65.7209375,63.0934375,658985.7142857143,793706.6666666666,False,True,True,True,True,False,0.005473001167213286
1996-07-05,66.125,66.4375,65.375,65.578125,40.47213,842900,66.6109375,65.7134375,63.127421875,714485.7142857143,781200.0,False,True,False,True,True,False,0.006148198203896276
1996-07-08,65.625,65.984375,65.125,65.3125,40.308201,942000,66.61125,65.7046875,63.1625,729314.2857142857,780336.6666666666,False,True,False,True,True,False,0.006334263135404334
1996-07-09,65.609375,65.8125,65.375,65.578125,40.47213,716300,66.6140625,65.704375,63.198828125,675857.1428571428,782243.3333333334,False,True,False,True,True,False,0.0063194067116541805
1996-07-10,65.5625,65.84375,64.921875,65.84375,40.636055,1132300,66.6221875,65.71078125,63.236953125,686071.4285714285,804773.3333333334,False,True,True,True,True,False,0.006176120708217012
1996-07-11,65.5625,65.6875,63.875,64.515625,39.816402,1587400,66.6046875,65.7065625,63.268515625,845514.2857142857,836033.3333333334,False,False,False,True,True,False,0.006390279153555251
1996-07-12,64.625,64.90625,64.078125,64.5625,39.845337,1312000,66.5853125,65.70921875,63.300546875,977314.2857142857,849906.6666666666,False,False,True,True,True,False,0.006391383735601818
1996-07-15,64.71875,64.71875,62.65625,62.65625,38.668865,1951300,66.5503125,65.68484375,63.320859375,1212028.5714285714,884166.6666666666,False,False,False,True,True,False,0.007725976467518551
1996-07-16,62.84375,63.5,60.375,62.8125,38.765305,4141000,66.5203125,65.65171875,63.3425,1683185.7142857143,1005430.0,True,False,False,True,True,False,0.008424244125324077
1996-07-17,63.75,64.0,63.0,63.5625,39.228176,1340500,66.5065625,65.62796875,63.369375,1740114.2857142857,1029210.0,True,False,False,True,True,False,0.00863011519394115
1996-07-18,63.75,64.546875,63.328125,64.4375,39.768192,1432500,66.515625,65.62234375,63.4003125,1842428.5714285714,1062693.3333333333,True,True,False,True,True,False,0.00854548629479904
1996-07-19,64.28125,64.375,63.625,63.96875,39.478878,1216000,66.499375,65.6140625,63.42921875,1854385.7142857143,1085783.3333333333,True,False,False,True,True,False,0.008514346083345278
1996-07-22,63.53125,63.75,63.015625,63.5,39.189579,519800,66.4746875,65.6040625,63.454921875,1701871.4285714286,1055683.3333333333,True,False,False,True,True,False,0.008495971102790231
1996-07-23,63.59375,63.9375,62.578125,62.6875,38.68816,1479800,66.4209375,65.5921875,63.476328125,1725842.857142857,1086716.6666666667,True,False,False,True,True,False,0.008662793631280006
1996-07-24,61.9375,63.1875,61.625,62.8125,38.765305,2463400,66.35,65.57140625,63.50078125,1799000.0,1145873.3333333333,True,False,False,True,True,False,0.008526316622311934
1996-07-25,63.4375,63.5625,63.125,63.375,39.112434,1989800,66.2821875,65.5525,63.528203125,1491685.7142857143,1174846.6666666667,False,False,False,True,True,False,0.008375989353569384
1996-07-26,63.5625,63.8125,63.390625,63.71875,39.324574,642300,66.2228125,65.5309375,63.55640625,1391942.857142857,1146190.0,False,False,False,True,True,False,0.00806116892030145
1996-07-29,63.625,63.71875,62.9375,63.015625,38.890659,1297900,66.1465625,65.508125,63.579296875,1372714.2857142857,1140513.3333333333,False,False,False,True,True,False,0.007971595531681487
1996-07-30,63.4375,63.6875,62.9375,63.625,39.266743,1868200,66.0753125,65.488125,63.604296875,1465885.7142857143,1166086.6666666667,False,False,False,True,True,False,0.007228919201424214
1996-07-31,63.671875,64.265625,63.515625,64.09375,39.556038,767100,66.004375,65.4940625,63.633046875,1501214.2857142857,1167723.3333333333,False,False,True,True,True,False,0.0061645317741288955
1996-08-01,64.15625,65.390625,64.0625,65.15625,40.211761,1168600,65.9565625,65.50328125,63.66515625,1456757.142857143,1188273.3333333333,False,False,True,True,True,False,0.005152317330021992
1996-08-02,66.0,66.59375,65.75,66.5625,41.079662,1098500,65.9240625,65.5315625,63.7034375,1261771.4285714286,1183743.3333333333,False,False,True,True,True,False,0.005469118584853161
1996-08-05,66.578125,66.59375,65.96875,66.171875,40.838581,710200,65.889375,65.5515625,63.738359375,1078971.4285714286,1188306.6666666667,False,False,True,True,True,False,0.005459783238641605
1996-08-06,66.15625,66.515625,65.796875,66.375,40.963928,640000,65.8534375,65.57078125,63.77609375,1078642.857142857,1195756.6666666667,False,False,True,True,True,False,0.005569875347318291
1996-08-07,66.625,66.75,66.125,66.546875,41.070007,917800,65.8346875,65.595,63.8153125,1024342.8571428572,1211203.3333333333,False,False,True,True,True,False,0.0056700654441759445
1996-08-08,66.5625,66.5625,66.1875,66.4375,41.002502,925100,65.8228125,65.60578125,63.853671875,889614.2857142857,1214100.0,False,False,True,True,True,False,0.0060292267621568875
1996-08-09,66.671875,66.765625,66.0625,66.21875,40.867504,648800,65.7996875,65.61578125,63.893359375,872714.2857142857,1199376.6666666667,False,False,True,True,True,False,0.00644341952863852
1996-08-12,66.25,66.859375,66.0,66.703125,41.166435,764200,65.79625,65.63140625,63.938125,814942.8571428572,1189490.0,False,False,True,True,True,False,0.006885107468066483
1996-08-13,66.578125,66.625,66.0,66.171875,40.838581,805200,65.7784375,65.64328125,63.978046875,773042.8571428572,1200620.0,False,False,True,True,True,False,0.006809358573368548
1996-08-14,66.1875,66.46875,66.0,66.40625,40.983223,533800,65.7559375,65.65578125,64.017265625,747842.8571428572,1205433.3333333333,False,False,True,True,True,False,0.006900431199206313
1996-08-15,66.234375,66.625,66.203125,66.28125,40.906082,632600,65.7190625,65.66828125,64.057109375,746785.7142857143,1216243.3333333333,False,False,True,True,True,False,0.007086328272895088
1996-08-16,66.46875,66.875,66.46875,66.84375,41.25322,475100,65.7034375,65.68328125,64.097421875,683542.8571428572,1203983.3333333333,False,False,True,True,True,False,0.007210982939497981
1996-08-19,66.859375,66.921875,66.625,66.875,41.272491,436400,65.6884375,65.70453125,64.136015625,613728.5714285715,1187130.0,False,False,True,False,True,False,0.0070603791718402385
1996-08-20,66.890625,66.90625,66.671875,66.828125,41.243595,645700,65.676875,65.7228125,64.173984375,613285.7142857143,1184776.6666666667,False,False,True,False,False,False,0.006443075518901644
1996-08-21,66.65625,66.8125,66.375,66.59375,41.098927,266400,65.661875,65.741875,64.211796875,542171.4285714285,1155913.3333333333,False,False,True,False,False,False,0.0059808125798194965
1996-08-22,66.75,67.34375,66.71875,67.21875,41.484665,584800,65.661875,65.7596875,64.253828125,510685.71428571426,1122493.3333333333,False,False,True,False,False,False,0.005825885655224911
1996-08-23,67.09375,67.203125,66.640625,66.859375,41.262859,757100,65.6546875,65.77265625,64.29140625,542585.7142857143,1103996.6666666667,False,False,True,False,False,False,0.005510321318778076
1996-08-26,66.703125,66.78125,66.421875,66.53125,41.060368,784700,65.6465625,65.78234375,64.32625,564314.2857142857,1065110.0,False,False,True,False,False,False,0.004479878014644746
1996-08-27,66.71875,66.84375,66.5,66.78125,41.214645,389400,65.644375,65.795,64.3625,552071.4285714285,940056.6666666666,False,False,True,False,False,False,0.0034315022249048117
1996-08-28,66.9375,67.0,66.65625,66.671875,41.147152,227600,65.6509375,65.8178125,64.398515625,522242.85714285716,902960.0,False,True,True,False,False,False,0.0027219407131452893
1996-08-29,66.59375,66.59375,65.625,66.015625,40.742126,680200,65.6384375,65.8365625,64.433203125,527171.4285714285,877883.3333333334,False,False,True,False,False,False,0.002463429450518176
1996-08-30,66.0,66.015625,65.125,65.328125,40.317844,1500900,65.613125,65.85984375,64.461484375,703528.5714285715,887380.0,False,False,True,False,False,False,0.0033460352303811406
1996-09-03,64.46875,65.84375,64.375,65.75,40.578197,1782000,65.591875,65.888125,64.490234375,874557.1428571428,929453.3333333334,False,False,True,False,False,False,0.003877741363716696
1996-09-04,65.75,66.75,65.484375,65.8125,40.616768,930200,65.569375,65.9090625,64.518359375,899285.7142857143,911133.3333333334,False,False,True,False,False,False,0.004417198030491612
1996-09-05,65.5,65.765625,65.015625,65.015625,40.124989,616600,65.5325,65.91671875,64.5440625,875271.4285714285,849573.3333333334,False,False,True,False,False,False,0.005064563115185949
1996-09-06,65.25,66.171875,65.140625,65.9375,40.693913,804900,65.523125,65.93171875,64.571953125,934628.5714285715,810076.6666666666,False,False,True,False,False,False,0.005386249177441121
1996-09-09,66.1875,66.734375,66.078125,66.71875,41.17609,719200,65.52,65.95609375,64.6046875,1004857.1428571428,812640.0,False,False,True,False,False,False,0.0053541730330854105
1996-09-10,66.625,66.90625,66.375,66.6875,41.156784,669900,65.5115625,65.97921875,64.636484375,1003385.7142857143,791706.6666666666,False,False,True,False,False,False,0.00495161071562357
1996-09-11,66.5625,67.125,66.40625,67.0625,41.388214,713500,65.4990625,66.00453125,64.670078125,890900.0,753216.6666666666,False,False,True,False,False,False,0.004815341405291466
1996-09-12,67.25,67.734375,67.15625,67.53125,41.677502,713300,65.5009375,66.02953125,64.7028125,738228.5714285715,751423.3333333334,False,True,True,False,False,False,0.004705139166428971
1996-09-13,68.3125,68.625,68.125,68.5625,42.313953,2008800,65.52625,66.0628125,64.740390625,892314.2857142857,779430.0,False,True,True,False,False,False,0.004589931672591613
1996-09-16,68.65625,69.15625,68.5625,68.8125,42.468266,1220200,65.5909375,66.1009375,64.779921875,978542.8571428572,783486.6666666666,False,True,True,False,False,False,0.004537880810830267
1996-09-17,68.875,68.984375,68.234375,68.65625,42.371838,604700,65.6578125,66.13453125,64.81828125,949942.8571428572,779970.0,False,True,True,False,False,False,0.0045260203345635856
1996-09-18,68.5625,68.75,68.21875,68.484375,42.265759,225500,65.7159375,66.165,64.85203125,879414.2857142857,766153.3333333334,False,True,True,False,False,False,0.00443425530871806
1996-09-19,68.375,68.796875,68.28125,68.75,42.429672,410000,65.7740625,66.198125,64.885078125,842285.7142857143,749226.6666666666,False,True,True,False,False,False,0.004340123261139179
1996-09-20,68.59375,68.78125,68.375,68.640625,42.580208,948400,65.8565625,66.230625,64.916875,875842.8571428572,750003.3333333334,False,True,True,False,False,False,0.0038806956066218885
1996-09-23,68.46875,68.75,68.15625,68.625,42.570503,466800,65.9378125,66.2615625,64.950234375,840628.5714285715,743936.6666666666,False,True,True,False,False,False,0.0037395580876084977
1996-09-24,68.5625,69.25,68.3125,68.609375,42.56081,1269800,66.056875,66.30359375,64.9825,735057.1428571428,760790.0,False,True,True,False,False,False,0.0037148849330499683
1996-09-25,68.9375,68.9375,68.5,68.65625,42.58989,1353300,66.17375,66.34703125,65.013671875,754071.4285714285,779060.0,False,True,True,False,False,False,0.003640365132894699
1996-09-26,68.75,69.1875,68.390625,68.625,42.570503,773200,66.275,66.39078125,65.045625,778142.8571428572,787040.0,False,True,True,False,False,False,0.003549523613301621
1996-09-27,68.71875,68.71875,68.375,68.6875,42.60928,407600,66.36,66.4378125,65.0759375,804157.1428571428,779540.0,False,True,True,False,False,False,0.0035330139217837056
1996-09-30,68.78125,69.0625,68.578125,68.625,42.570503,578200,66.453125,66.47625,65.108203125,828185.7142857143,782976.6666666666,False,True,True,False,False,False,0.0034145183477152868
1996-10-01,68.703125,69.046875,68.4375,69.0,42.803108,561400,66.563125,66.51890625,65.144140625,772900.0,787143.3333333334,False,True,True,True,False,True,0.003395423175438834
1996-10-02,69.25,69.59375,69.15625,69.46875,43.093906,609000,66.69875,66.55984375,65.188359375,793214.2857142857,785920.0,False,True,True,True,True,False,0.004091071718301613
1996-10-03,69.5,69.53125,69.203125,69.40625,43.055141,342200,66.830625,66.5903125,65.2290625,660700.0,788446.6666666666,False,True,True,True,True,False,0.00395929444991378
1996-10-04,69.6875,70.34375,69.5,70.34375,43.636696,754100,66.97,66.62609375,65.277421875,575100.0,794090.0,False,True,True,True,True,False,0.004787750622562947
1996-10-07,70.3125,70.625,70.25,70.421875,43.685162,235100,67.1040625,66.6634375,65.324609375,498228.5714285714,776690.0,False,True,True,True,True,False,0.005431787387391847
1996-10-08,70.453125,70.6875,70.015625,70.140625,43.5107,386200,67.2465625,66.6965625,65.369296875,495171.4285714286,763406.6666666666,False,True,True,True,True,False,0.005666989658784038
1996-10-09,70.25,70.375,69.515625,69.59375,43.171452,528800,67.3659375,66.720625,65.409765625,488114.28571428574,768053.3333333334,False,True,True,True,True,False,0.0056809398618381315
1996-10-10,69.59375,69.859375,69.375,69.453125,43.084217,1562200,67.473125,66.73875,65.4496875,631085.7142857143,812540.0,False,True,True,True,True,False,0.005624999999999825
1996-10-11,69.71875,70.3125,69.71875,70.3125,43.617321,331300,67.57625,66.76640625,65.49421875,591414.2857142857,800910.0,False,True,True,True,True,False,0.005850595121533567
1996-10-14,70.3125,70.6875,70.296875,70.40625,43.675484,201600,67.653125,66.78859375,65.538828125,571328.5714285715,757600.0,False,True,True,True,True,False,0.006041713338257266
1996-10-15,71.125,71.125,69.953125,70.3125,43.617321,776900,67.7359375,66.81265625,65.5796875,574585.7142857143,724096.6666666666,False,True,True,True,True,False,0.00607649272833174
1996-10-16,70.5,70.65625,69.9375,70.65625,43.830566,590100,67.8215625,66.8375,65.62140625,625300.0,712760.0,False,True,True,True,True,False,0.006039442554171037
1996-10-17,70.875,71.03125,70.546875,70.84375,43.946884,792500,67.9075,66.87109375,65.66703125,683342.8571428572,718623.3333333334,False,True,True,True,True,False,0.0060997290063124895
1996-10-18,70.875,71.3125,70.71875,71.21875,44.179493,695800,68.003125,66.91296875,65.71515625,707200.0,714986.6666666666,False,True,True,True,True,False,0.0061635103210592795
1996-10-21,71.28125,71.625,70.9375,71.125,44.121311,879200,68.10125,66.95046875,65.761640625,609628.5714285715,720320.0,False,True,True,True,True,False,0.006127505403605265
1996-10-22,71.0625,71.078125,70.59375,70.625,43.811165,848900,68.1796875,66.98796875,65.8109375,683571.4285714285,726286.6666666666,False,True,True,True,True,False,0.006095995284735039
1996-10-23,70.46875,70.890625,70.1875,70.859375,43.956558,735900,68.2734375,67.0259375,65.865390625,759900.0,727033.3333333334,False,True,True,True,True,False,0.006256416319954622
1996-10-24,70.859375,70.984375,70.21875,70.25,43.578552,379300,68.3503125,67.053125,65.915,703100.0,715900.0,False,True,True,True,True,False,0.005913396800381486
1996-10-25,70.234375,70.5625,70.125,70.3125,43.617321,568300,68.4309375,67.075,65.965390625,699985.7142857143,667883.3333333334,False,True,True,True,True,False,0.005226782531163968
1996-10-28,70.375,70.734375,69.8125,69.84375,43.326546,975400,68.4909375,67.0971875,66.0140625,726114.2857142857,659723.3333333334,False,True,True,True,True,False,0.0044380497800418865
1996-10-29,70.0625,70.578125,69.703125,70.40625,43.675484,815900,68.5615625,67.125,66.061875,743271.4285714285,666763.3333333334,False,True,True,True,True,False,0.0038797849376782053
1996-10-30,70.625,70.625,70.09375,70.171875,43.53006,495400,68.6284375,67.15265625,66.109453125,688442.8571428572,675760.0,False,True,True,True,True,False,0.0038764902562015897
1996-10-31,70.265625,70.875,70.1875,70.84375,43.946884,726300,68.7134375,67.18765625,66.159375,670928.5714285715,686303.3333333334,False,True,True,True,True,False,0.0037527744670661565
1996-11-01,70.984375,71.15625,70.265625,70.59375,43.791771,821300,68.7809375,67.22140625,66.206015625,683128.5714285715,682066.6666666666,False,True,True,True,True,False,0.003727928122697456
1996-11-04,70.6875,71.0625,70.53125,71.0625,44.082558,1608400,68.865,67.25984375,66.254921875,858714.2857142857,720120.0,False,True,True,True,True,False,0.003765933802036129
1996-11-05,71.296875,71.796875,71.28125,71.46875,44.334583,764000,68.96375,67.30515625,66.30515625,886671.4285714285,703260.0,False,True,True,True,True,False,0.003827955068060396
1996-11-06,71.59375,72.875,71.53125,72.84375,45.187538,1665000,69.085,67.3646875,66.359765625,985185.7142857143,713650.0,False,True,True,True,True,False,0.003903535240861949
1996-11-07,72.625,73.296875,72.53125,73.015625,45.294144,1446300,69.211875,67.43140625,66.416328125,1075242.857142857,736086.6666666666,False,True,True,True,True,False,0.003976043840905705
1996-11-08,73.03125,73.4375,72.75,73.421875,45.546165,1355700,69.36,67.49921875,66.472265625,1198142.857142857,767690.0,True,True,True,True,True,False,0.004213147702603139
1996-11-11,73.25,73.515625,73.21875,73.34375,45.497704,655900,69.5203125,67.56671875,66.5265625,1188085.7142857143,770280.0,True,True,True,True,True,False,0.004250329161378039
1996-11-12,73.546875,73.59375,73.015625,73.125,45.361996,719900,69.6678125,67.62984375,66.577109375,1173600.0,775563.3333333334,True,True,True,True,True,False,0.0037499378935390818
1996-11-13,73.203125,73.5625,73.015625,73.453125,45.565544,481900,69.820625,67.695,66.626015625,1012671.4285714285,771326.6666666666,False,True,True,True,True,False,0.0032368426537202235
1996-11-14,73.1875,73.9375,73.15625,73.9375,45.866028,558800,69.9990625,67.76578125,66.676171875,983357.1428571428,778546.6666666666,False,True,True,True,True,False,0.0030507497924046967
1996-11-15,74.125,74.5,73.71875,74.03125,45.924179,2250900,70.1609375,67.84203125,66.728125,1067057.142857143,828440.0,False,True,True,True,True,False,0.0030166346823503045
1996-11-18,74.171875,74.25,73.734375,74.046875,45.933895,1518200,70.3075,67.91375,66.777578125,1077328.5714285714,871210.0,False,True,True,True,True,False,0.0028704510279100683
1996-11-19,74.140625,74.59375,74.03125,74.578125,46.263435,1029300,70.4653125,67.9884375,66.826640625,1030700.0,892646.6666666666,False,True,True,True,True,False,0.002877367245349404
1996-11-20,74.5625,75.015625,74.3125,74.703125,46.340939,730000,70.618125,68.05859375,66.874453125,1041285.7142857143,899353.3333333334,False,True,True,True,True,False,0.002814281234194375
1996-11-21,74.796875,74.84375,74.375,74.59375,46.273144,653000,70.759375,68.13015625,66.918203125,1031728.5714285715,869046.6666666666,False,True,True,True,True,False,0.003187035872266801
1996-11-22,74.703125,75.25,74.703125,75.171875,46.631756,965100,70.8915625,68.20890625,66.964921875,1100757.142857143,890173.3333333334,False,True,True,True,True,False,0.0032775374517371426
1996-11-25,75.25,76.15625,75.078125,76.125,47.222992,2058800,71.0378125,68.314375,67.01390625,1315042.857142857,952080.0,False,True,True,True,True,False,0.0032717300023175928
1996-11-26,76.28125,76.6875,75.46875,75.875,47.067936,2861800,71.1821875,68.42,67.06234375,1402314.2857142857,1021576.6666666666,False,True,True,True,True,False,0.003252744681749072
1996-11-27,76.0625,76.1875,75.640625,75.734375,46.980709,872000,71.3271875,68.5215625,67.11296875,1310000.0,1030973.3333333334,False,True,True,True,True,False,0.0032031626080925558
1996-11-29,76.0,76.21875,75.859375,76.015625,47.155178,1073400,71.4725,68.62328125,67.16703125,1316300.0,1040336.6666666666,False,True,True,True,True,False,0.0033176532501155965
1996-12-02,75.921875,76.125,75.390625,76.046875,47.174545,1350600,71.620625,68.73859375,67.222578125,1404957.142857143,1062163.3333333333,False,True,True,True,True,False,0.0033859395682563596
1996-12-03,76.0625,76.578125,74.75,74.75,46.370071,1777800,71.743125,68.84046875,67.27484375,1565642.857142857,1092116.6666666667,False,True,True,True,True,False,0.003368864256163007
1996-12-04,74.875,75.0625,74.09375,74.953125,46.496063,2365100,71.87,68.9634375,67.324140625,1765642.857142857,1142656.6666666667,True,True,True,True,True,False,0.003386496907194878
1996-12-05,74.84375,75.140625,74.53125,74.75,46.370071,1697700,71.991875,69.0828125,67.367265625,1714057.142857143,1174716.6666666667,False,True,True,True,True,False,0.003692994623984156
1996-12-06,73.25,74.75,72.65625,74.3125,46.098652,3401800,72.105625,69.1903125,67.409140625,1791200.0,1275466.6666666667,False,True,True,True,True,False,0.0038546259802176392
1996-12-09,74.6875,75.421875,74.578125,75.40625,46.777134,1864600,72.24,69.3,67.461171875,1933000.0,1318676.6666666667,False,True,True,True,True,False,0.0036099730365802365
1996-12-10,75.5625,75.671875,74.96875,75.046875,46.554203,1331600,72.3684375,69.41078125,67.512421875,1969885.7142857143,1330550.0,False,True,True,True,True,False,0.003455440158495527
1996-12-11,73.625,74.625,73.3125,74.359375,46.127735,1847900,72.475625,69.519375,67.56171875,2040928.5714285714,1364950.0,False,True,True,True,True,False,0.003442848243020398
1996-12-12,74.78125,74.875,72.9375,73.125,45.361996,2540200,72.54875,69.62375,67.60796875,2149842.8571428573,1433110.0,True,True,True,True,True,False,0.003506656598030031
1996-12-13,73.0625,73.578125,72.40625,73.3125,45.478291,1678300,72.626875,69.72875,67.650078125,2051728.5714285714,1464843.3333333333,False,True,True,True,True,False,0.0038259089987801058
1996-12-16,73.5,73.6875,72.0625,72.375,44.896755,1831100,72.6675,69.81875,67.685625,2070785.7142857143,1498503.3333333333,False,True,True,True,True,False,0.004740218894150707
1996-12-17,72.15625,73.28125,71.875,72.953125,45.255367,2023200,72.718125,69.91109375,67.721015625,1873842.857142857,1512330.0,False,True,True,True,True,False,0.005479172399268354
1996-12-18,73.375,73.765625,73.265625,73.53125,45.61401,1666800,72.7859375,70.01625,67.7621875,1845585.7142857143,1542423.3333333333,False,True,True,True,True,False,0.0056181927811735696
1996-12-19,74.1875,75.125,73.890625,75.046875,46.554203,2269300,72.895,70.13046875,67.809296875,1979542.857142857,1562566.6666666667,False,True,True,True,True,False,0.0056135723190972224
1996-12-20,75.125,75.71875,74.75,74.84375,46.656361,1543200,73.0028125,70.23796875,67.866015625,1936014.2857142857,1565796.6666666667,False,True,True,True,True,False,0.005986391931997178
1996-12-23,75.09375,75.203125,74.328125,74.65625,46.539486,1263700,73.0896875,70.33296875,67.918125,1753657.142857143,1562730.0,False,True,True,True,True,False,0.0060752436492551316
1996-12-24,74.84375,75.203125,74.796875,75.203125,46.880386,633000,73.185625,70.419375,67.97546875,1604328.5714285714,1561966.6666666667,False,True,True,True,True,False,0.006447307057810432
1996-12-26,75.4375,75.828125,75.375,75.78125,47.240803,1384300,73.295,70.51546875,68.033515625,1540500.0,1584113.3333333333,False,True,True,True,True,False,0.006822630374961267
1996-12-27,75.78125,76.03125,75.5,75.875,47.299232,410400,73.399375,70.61046875,68.090625,1310100.0,1581730.0,False,True,True,True,True,False,0.0070753868730817
1996-12-30,76.125,76.125,75.15625,75.21875,46.890137,694100,73.486875,70.6971875,68.14609375,1171142.857142857,1586240.0,False,True,True,True,True,False,0.007136295006126724
1996-12-31,75.28125,75.375,73.84375,73.84375,46.032978,1378100,73.539375,70.77125,68.188515625,1043828.5714285715,1557146.6666666667,False,True,True,True,True,False,0.007101422496955335
1997-01-02,74.375,74.375,72.75,74.03125,46.149868,2031900,73.5975,70.849375,68.232578125,1113642.857142857,1574270.0,False,True,True,True,True,False,0.007097027621753587
1997-01-03,74.375,75.125,74.078125,75.09375,46.812214,2123200,73.686875,70.93328125,68.28234375,1236428.5714285714,1610733.3333333333,False,True,True,True,True,False,0.0071027014205992355
1997-01-06,75.09375,75.4375,74.3125,74.4375,46.403126,1374100,73.7584375,71.0159375,68.329609375,1342300.0,1632203.3333333333,False,True,True,True,True,False,0.007015694598763501
1997-01-07,74.4375,75.46875,74.125,75.34375,46.968098,939000,73.8603125,71.1053125,68.380546875,1278685.7142857143,1641736.6666666667,False,True,True,True,True,False,0.006882710053227873
1997-01-08,75.75,75.78125,74.6875,74.6875,46.558956,1802200,73.9478125,71.189375,68.428828125,1477514.2857142857,1669640.0,False,True,True,True,True,False,0.006834373646306623
1997-01-09,75.0625,75.875,74.9375,75.3125,46.948559,1415700,74.0571875,71.2740625,68.478671875,1580600.0,1648203.3333333333,False,True,True,True,True,False,0.00681051546420352
1997-01-10,74.25,76.25,74.25,76.125,47.455059,2369500,74.1715625,71.3665625,68.535546875,1722228.5714285714,1631793.3333333333,False,True,True,True,True,False,0.007073878226331606
1997-01-13,76.5,76.5,75.640625,76.015625,47.386906,1364600,74.2884375,71.4584375,68.590625,1626900.0,1648213.3333333333,False,True,True,True,True,False,0.007188031838160563
1997-01-14,76.6875,77.390625,76.5,76.96875,47.981049,2111200,74.4109375,71.5621875,68.65203125,1625185.7142857143,1682806.6666666667,False,True,True,True,True,False,0.007484645183494033
1997-01-15,76.71875,77.203125,76.375,76.78125,47.864162,1583900,74.5346875,71.6578125,68.70875,1655157.142857143,1690583.3333333333,False,True,True,True,True,False,0.006782638788785642
1997-01-16,77.03125,77.296875,76.5,77.09375,48.058975,1308400,74.6553125,71.76015625,68.76640625,1707928.5714285714,1674936.6666666667,False,True,True,True,True,False,0.0058173368629842424
1997-01-17,77.203125,77.75,77.109375,77.5625,48.351189,1604000,74.7771875,71.87046875,68.82640625,1679614.2857142857,1649566.6666666667,False,True,True,True,True,False,0.005437995052705948
